customer_id,segment,recency,frequency,monetary,total_revenue,total_profit,total_orders,estimated_clv,value_segment,customer_intelligence_segment
CUST00282,Champions,3,6,90531.17,90531.17,28100.74,6,1614.06,Medium Value,Medium-Value Customers
CUST00283,Champions,1,3,121558.93,121558.93,38642.22,3,3360.19,Medium Value,Medium-Value Customers
CUST00284,Champions,57,5,101341.47,101341.47,38855.14,5,3071.55,Medium Value,Medium-Value Customers
CUST00285,Potential Loyalists,20,1,2683.84,2683.84,588.84,1,588.84,Low Value,Low-Value Customers
CUST00287,Loyal Customers,25,4,34060.29,34060.29,12235.23,4,774.38,Low Value,Low-Value Customers
CUST00288,Potential Loyalists,61,2,36795.11,36795.11,13173.22,2,1480.14,Medium Value,Growth Opportunities
CUST00289,Needs Attention,269,1,3788.07,3788.07,633.55,1,633.55,Low Value,Low-Value / Low-Engagement
CUST00290,Loyal Customers,8,3,47885.99,47885.99,20288.84,3,1842.76,Medium Value,Medium-Value Customers
CUST00292,Needs Attention,318,1,18601.13,18601.13,4103.58,1,4103.58,High Value,High-Value Customers
CUST00293,Potential Loyalists,107,3,23814.24,23814.24,9955.04,3,875.55,Low Value,Low-Value Customers
CUST00294,Potential Loyalists,273,3,12544.14,12544.14,2742.96,3,766.19,Low Value,Low-Value Customers
CUST00295,Potential Loyalists,211,2,94593.58,94593.58,42168.68,2,5136.26,High Value,Growth Opportunities
CUST00296,Champions,67,4,151825.93,151825.93,47185.31,4,3444.18,Medium Value,Medium-Value Customers
CUST00297,Champions,29,8,91843.79,91843.79,26603.21,8,1741.05,Medium Value,Medium-Value Customers
CUST00298,Champions,49,6,79756.48,79756.48,20468.79,6,1429.38,Medium Value,Medium-Value Customers
CUST00299,Loyal Customers,247,4,70931.18000000001,70931.18,17196.71,4,1857.1,Medium Value,Medium-Value Customers
CUST00300,Potential Loyalists,62,3,21248.8,21248.8,7429.48,3,579.98,Low Value,Low-Value Customers
CUST00301,Loyal Customers,56,4,18178.1,18178.1,4701.53,4,307.69,Low Value,Low-Value Customers
CUST00302,Potential Loyalists,333,3,125202.85,125202.85,32512.11,3,6554.86,High Value,Growth Opportunities
CUST00303,Loyal Customers,114,2,68183.05,68183.05,27135.13,2,2689.31,Medium Value,Medium-Value Customers
CUST00304,Potential Loyalists,101,2,39062.2,39062.2,17054.6,2,3731.86,High Value,Growth Opportunities
CUST00305,Potential Loyalists,260,4,32195.21,32195.21,10333.65,4,1417.51,Medium Value,Growth Opportunities
CUST00306,Loyal Customers,22,3,19741.9,19741.9,6259.96,3,544.34,Low Value,Low-Value Customers
CUST00307,Potential Loyalists,18,2,6505.21,6505.21,1976.31,2,237.82,Low Value,Low-Value Customers
CUST00308,At Risk,101,1,8812.92,8812.92,1867.75,1,1867.75,Medium Value,Medium-Value Customers
CUST00309,At Risk,378,2,29366.95,29366.95,13190.82,2,2606.88,Medium Value,Medium-Value Customers
CUST00311,Loyal Customers,26,3,33728.61,33728.61,12132.5,3,1093.02,Medium Value,Medium-Value Customers
CUST00312,Loyal Customers,73,3,78673.1,78673.1,18960.59,3,2281.66,Medium Value,Medium-Value Customers
CUST00313,Loyal Customers,37,2,34398.83,34398.83,7265.3,2,577.53,Low Value,Low-Value Customers
CUST00314,Potential Loyalists,33,2,15379.61,15379.61,3811.49,2,6806.23,High Value,Growth Opportunities
CUST00315,Needs Attention,507,1,6571.56,6571.56,1958.48,1,1958.48,Medium Value,Medium-Value Customers
CUST00316,Champions,26,3,103703.54,103703.54,33994.3,3,2279.97,Medium Value,Medium-Value Customers
CUST00317,Potential Loyalists,128,2,19250.19,19250.19,7189.08,2,8767.17,High Value,Growth Opportunities
CUST00318,Potential Loyalists,8,2,12649.92,12649.92,4061.48,2,519.37,Low Value,Low-Value Customers
CUST00319,Champions,89,7,223128.01,223128.01,79595.29,7,6242.77,High Value,VIP Customers
CUST00320,Potential Loyalists,80,2,20717.32,20717.32,7368.07,2,6244.13,High Value,Growth Opportunities
CUST00321,Loyal Customers,99,4,29711.21,29711.21,8254.3,4,628.18,Low Value,Low-Value Customers
CUST00322,At Risk,249,2,7200.1900000000005,7200.19,3050.09,2,350.18,Low Value,Low-Value Customers
CUST00324,Champions,60,7,138722.1,138722.1,38684.7,7,2587.61,Medium Value,Medium-Value Customers
CUST00325,Potential Loyalists,249,1,55188.15,55188.15,25224.24,1,25224.24,High Value,Growth Opportunities
CUST00326,Needs Attention,527,1,12945.49,12945.49,4889.75,1,4889.75,High Value,High-Value Customers
CUST00327,Loyal Customers,6,3,18478.98,18478.98,4736.56,3,548.21,Low Value,Low-Value Customers
CUST00328,Loyal Customers,19,4,17754.97,17754.97,6188.09,4,437.01,Low Value,Low-Value Customers
CUST00329,Potential Loyalists,56,3,10004.23,10004.23,2409.65,3,370.72,Low Value,Low-Value Customers
CUST00330,At Risk,156,1,2311.87,2311.87,500.83,1,500.83,Low Value,Low-Value Customers
CUST00331,Potential Loyalists,83,2,22694.18,22694.18,7040.1,2,665.42,Low Value,Low-Value Customers
CUST00332,Champions,83,6,66878.99,66878.99,23535.35,6,1689.54,Medium Value,Medium-Value Customers
CUST00333,Potential Loyalists,213,4,32006.15,32006.15,9243.16,4,1441.99,Medium Value,Growth Opportunities
CUST00334,Loyal Customers,37,2,26663.02,26663.02,5299.64,2,1074.98,Medium Value,Medium-Value Customers
CUST00335,At Risk,428,1,24664.72,24664.72,11144.18,1,11144.18,High Value,At-Risk High-Value
CUST00336,Loyal Customers,46,4,29497.89,29497.89,12080.27,4,1114.42,Medium Value,Medium-Value Customers
CUST00337,Champions,8,4,45276.71,45276.71,16503.79,4,1763.23,Medium Value,Medium-Value Customers
CUST00338,Loyal Customers,89,4,51282.81,51282.81,12967.16,4,992.13,Medium Value,Medium-Value Customers
CUST00339,Needs Attention,257,1,2775.76,2775.76,1251.94,1,1251.94,Medium Value,Medium-Value Customers
CUST00340,Champions,74,5,100454.52,100454.52,36286.63,5,2493.93,Medium Value,Medium-Value Customers
CUST00341,At Risk,529,1,31773.03,31773.03,7862.34,1,7862.34,High Value,At-Risk High-Value
CUST00343,Champions,28,6,66163.75,66163.75,21338.76,6,1421.64,Medium Value,Medium-Value Customers
CUST00344,Potential Loyalists,95,2,9476.169999999998,9476.17,2549.97,2,2865.13,Medium Value,Growth Opportunities
CUST00345,Loyal Customers,368,4,78822.29000000001,78822.29,22638.78,4,15296.47,High Value,Loyal High-Value
CUST00346,Potential Loyalists,297,2,92472.69,92472.69,18365.02,2,9002.46,High Value,Growth Opportunities
CUST00347,At Risk,345,1,27178.73,27178.73,4390.34,1,4390.34,High Value,At-Risk High-Value
CUST00348,At Risk,277,2,10123.72,10123.72,2803.67,2,1668.85,Medium Value,Medium-Value Customers
CUST00350,At Risk,290,2,4502.46,4502.46,1419.73,2,245.63,Low Value,Low-Value Customers
CUST00351,Needs Attention,468,1,1799.56,1799.56,650.41,1,650.41,Low Value,Low-Value / Low-Engagement
CUST00352,Loyal Customers,163,3,91405.28,91405.28,25525.45,3,3885.15,High Value,Loyal High-Value
CUST00353,Needs Attention,266,1,10398.17,10398.17,2651.91,1,2651.91,Medium Value,Medium-Value Customers
CUST00354,Loyal Customers,132,4,27307.01,27307.01,9237.32,4,690.9,Low Value,Low-Value Customers
CUST00356,Potential Loyalists,139,2,19131.38,19131.38,5314.32,2,519.99,Low Value,Low-Value Customers
CUST00357,Needs Attention,267,1,3772.49,3772.49,793.84,1,793.84,Low Value,Low-Value / Low-Engagement
CUST00358,Loyal Customers,220,3,106661.36,106661.36,39198.11,3,8466.11,High Value,Loyal High-Value
CUST00359,Potential Loyalists,216,3,13345.76,13345.76,3510.49,3,445.49,Low Value,Low-Value Customers
CUST00360,Loyal Customers,159,3,102241.54,102241.54,32404.97,3,3499.46,High Value,Loyal High-Value
CUST00361,Potential Loyalists,408,3,49140.06,49140.06,23261.34,3,8048.91,High Value,Growth Opportunities
CUST00362,Needs Attention,382,1,4491.25,4491.25,1375.89,1,1375.89,Medium Value,Medium-Value Customers
CUST00363,Needs Attention,489,1,4231.2,4231.2,1303.41,1,1303.41,Medium Value,Medium-Value Customers
CUST00364,Loyal Customers,159,5,28922.96,28922.96,9509.94,5,748.23,Low Value,Low-Value Customers
CUST00365,Loyal Customers,96,3,37825.22,37825.22,13187.23,3,939.93,Low Value,Low-Value Customers
CUST00366,At Risk,118,2,6423.57,6423.57,2344.66,2,891.51,Low Value,Low-Value Customers
CUST00367,Loyal Customers,84,5,34135.6,34135.6,11239.22,5,784.86,Low Value,Low-Value Customers
CUST00369,Potential Loyalists,12,2,22824.64,22824.64,6028.68,2,662.49,Low Value,Low-Value Customers
CUST00370,At Risk,303,3,13600.12,13600.12,4036.76,3,982.18,Medium Value,Medium-Value Customers
CUST00371,At Risk,188,2,12812.53,12812.53,2955.25,2,252.59,Low Value,Low-Value Customers
CUST00373,Needs Attention,460,1,7783.94,7783.94,2277.21,1,2277.21,Medium Value,Medium-Value Customers
CUST00374,Needs Attention,233,1,2997.74,2997.74,1106.2,1,1106.2,Medium Value,Medium-Value Customers
CUST00376,At Risk,351,1,26922.46,26922.46,11234.15,1,11234.15,High Value,At-Risk High-Value
CUST00377,Loyal Customers,41,2,34185.08,34185.08,15809.81,2,1227.47,Medium Value,Medium-Value Customers
CUST00378,At Risk,176,1,15753.02,15753.02,7257.85,1,7257.85,High Value,At-Risk High-Value
CUST00379,Potential Loyalists,78,2,15649.29,15649.29,4241.31,2,26508.19,High Value,Growth Opportunities
CUST00380,Champions,9,5,87010.67,87010.67,29932.3,5,4066.89,High Value,VIP Customers
CUST00381,Loyal Customers,80,3,34910.22,34910.22,9726.19,3,1009.99,Medium Value,Medium-Value Customers
CUST00382,Loyal Customers,157,4,42671.63,42671.63,10701.85,4,1368.52,Medium Value,Medium-Value Customers
CUST00383,Needs Attention,416,1,9301.26,9301.26,4053.69,1,4053.69,High Value,High-Value Customers
CUST00384,Champions,33,5,49496.64,49496.64,16326.97,5,1114.47,Medium Value,Medium-Value Customers
CUST00385,Potential Loyalists,214,3,43421.18,43421.18,15149.52,3,2847.65,Medium Value,Growth Opportunities
CUST00386,Champions,54,5,92176.82,92176.82,29001.86,5,2932.44,Medium Value,Medium-Value Customers
CUST00388,Potential Loyalists,101,2,20385.08,20385.08,7286.93,2,2574.89,Medium Value,Growth Opportunities
CUST00389,Loyal Customers,99,4,30700.42,30700.42,12419.25,4,1049.81,Medium Value,Medium-Value Customers
CUST00390,At Risk,147,1,15276.14,15276.14,4599.78,1,4599.78,High Value,At-Risk High-Value
CUST00391,Champions,2,4,90981.45,90981.45,37695.66,4,2355.98,Medium Value,Medium-Value Customers
CUST00392,Potential Loyalists,462,1,102541.85,102541.85,47498.57,1,47498.57,High Value,Growth Opportunities
CUST00393,Potential Loyalists,316,3,28719.67,28719.67,8244.77,3,2642.55,Medium Value,Growth Opportunities
CUST00394,At Risk,293,2,10850.24,10850.24,4595.63,2,555.03,Low Value,Low-Value Customers
CUST00395,Loyal Customers,85,4,26869.62,26869.62,10371.04,4,805.2,Low Value,Low-Value Customers
CUST00396,Potential Loyalists,134,3,37959.08,37959.08,15713.96,3,1678.84,Medium Value,Growth Opportunities
CUST00397,Needs Attention,277,1,1470.62,1470.62,288.11,1,288.11,Low Value,Low-Value / Low-Engagement
CUST00398,Needs Attention,204,1,9299.7,9299.7,2786.29,1,2786.29,Medium Value,Medium-Value Customers
CUST00400,Champions,86,4,73816.72,73816.72,28759.03,4,2736.35,Medium Value,Medium-Value Customers
CUST00401,Needs Attention,388,1,1867.16,1867.16,575.31,1,575.31,Low Value,Low-Value / Low-Engagement
CUST00402,Potential Loyalists,354,4,49864.34,49864.34,18077.94,4,4398.53,High Value,Growth Opportunities
CUST00403,Champions,19,5,69728.36,69728.36,28382.96,5,1950.72,Medium Value,Medium-Value Customers
CUST00404,Champions,63,5,134574.33000000002,134574.33,36344.41,5,2966.89,Medium Value,Medium-Value Customers
CUST00405,Potential Loyalists,314,2,55704.8,55704.8,12650.66,2,7713.82,High Value,Growth Opportunities
CUST00406,Potential Loyalists,19,2,23678.29,23678.29,10912.24,2,840.7,Low Value,Low-Value Customers
CUST00407,Loyal Customers,2,3,24759.42,24759.42,9030.3,3,662.53,Low Value,Low-Value Customers
CUST00408,Champions,8,4,75309.23000000001,75309.23,33449.68,4,3758.39,High Value,VIP Customers
CUST00409,Champions,107,5,228679.18,228679.18,81342.77,5,8598.6,High Value,VIP Customers
CUST00410,Needs Attention,322,1,10972.6,10972.6,1900.96,1,1900.96,Medium Value,Medium-Value Customers
CUST00412,Potential Loyalists,220,3,29031.13,29031.13,10629.0,3,1382.18,Medium Value,Growth Opportunities
CUST00413,At Risk,128,2,10862.63,10862.63,4035.32,2,337.4,Low Value,Low-Value Customers
CUST00414,Champions,2,5,43872.05,43872.05,14203.82,5,857.72,Low Value,Low-Value Customers
CUST00415,Loyal Customers,85,2,80244.11,80244.11,28271.99,2,2114.58,Medium Value,Medium-Value Customers
CUST00416,Potential Loyalists,209,3,47109.380000000005,47109.38,19147.69,3,2815.84,Medium Value,Growth Opportunities
CUST00417,Loyal Customers,366,5,75163.2,75163.2,20173.44,5,3654.61,High Value,Loyal High-Value
CUST00418,Potential Loyalists,140,2,55876.600000000006,55876.6,18822.16,2,7239.29,High Value,Growth Opportunities
CUST00419,Loyal Customers,38,2,59525.990000000005,59525.99,26996.34,2,8383.96,High Value,Loyal High-Value
CUST00420,Potential Loyalists,39,1,35876.38,35876.38,9500.17,1,9500.17,High Value,Growth Opportunities
CUST00421,Needs Attention,244,1,9496.02,9496.02,1696.14,1,1696.14,Medium Value,Medium-Value Customers
CUST00422,Needs Attention,397,1,11746.95,11746.95,4564.98,1,4564.98,High Value,High-Value Customers
CUST00423,At Risk,330,1,34218.35,34218.35,13369.56,1,13369.56,High Value,At-Risk High-Value
CUST00424,Needs Attention,436,1,1387.09,1387.09,266.2,1,266.2,Low Value,Low-Value / Low-Engagement
CUST00425,Loyal Customers,57,3,93334.5,93334.5,19484.16,3,2759.8,Medium Value,Medium-Value Customers
CUST00426,Loyal Customers,33,2,44001.29,44001.29,16566.59,2,1156.88,Medium Value,Medium-Value Customers
CUST00427,Potential Loyalists,248,3,28111.410000000003,28111.41,12063.95,3,1434.48,Medium Value,Growth Opportunities
CUST00428,Loyal Customers,128,5,22542.06,22542.06,6664.35,5,532.3,Low Value,Low-Value Customers
CUST00429,At Risk,332,2,28225.68,28225.68,7773.18,2,2208.29,Medium Value,Medium-Value Customers
CUST00430,Loyal Customers,245,5,58659.02999999999,58659.03,19945.77,5,3097.17,Medium Value,Medium-Value Customers
CUST00431,Loyal Customers,23,2,25486.18,25486.18,8187.49,2,600.7,Low Value,Low-Value Customers
CUST00433,Loyal Customers,70,3,34187.98,34187.98,12679.58,3,882.98,Low Value,Low-Value Customers
CUST00434,Potential Loyalists,275,3,11866.91,11866.91,4975.63,3,1240.81,Medium Value,Growth Opportunities
CUST00436,Needs Attention,421,1,8587.96,8587.96,1606.21,1,1606.21,Medium Value,Medium-Value Customers
CUST00437,Potential Loyalists,68,3,9543.21,9543.21,3553.96,3,389.26,Low Value,Low-Value Customers
CUST00438,Loyal Customers,68,2,41863.22,41863.22,14450.37,2,2895.87,Medium Value,Medium-Value Customers
CUST00439,Potential Loyalists,270,3,48379.93,48379.93,20089.38,3,2898.9,Medium Value,Growth Opportunities
CUST00440,Needs Attention,262,1,9533.26,9533.26,1900.9,1,1900.9,Medium Value,Medium-Value Customers
CUST00441,Loyal Customers,69,4,18757.76,18757.76,6578.33,4,461.31,Low Value,Low-Value Customers
CUST00442,Loyal Customers,237,3,79098.34,79098.34,23438.57,3,3158.84,Medium Value,Medium-Value Customers
CUST00445,Potential Loyalists,143,2,27796.96,27796.96,12235.14,2,1633.53,Medium Value,Growth Opportunities
CUST00447,Potential Loyalists,460,2,60715.29,60715.29,12488.53,2,27148.98,High Value,Growth Opportunities
CUST00448,Champions,49,6,83828.43,83828.43,23160.82,6,1415.7,Medium Value,Medium-Value Customers
CUST00449,Potential Loyalists,197,4,39672.98,39672.98,15624.71,4,1458.89,Medium Value,Growth Opportunities
CUST00451,Loyal Customers,81,2,64774.04,64774.04,17190.66,2,1197.12,Medium Value,Medium-Value Customers
CUST00452,Potential Loyalists,391,2,43117.25,43117.25,12578.16,2,8329.91,High Value,Growth Opportunities
CUST00453,Loyal Customers,33,3,63502.38,63502.38,20616.57,3,1483.21,Medium Value,Medium-Value Customers
CUST00455,Potential Loyalists,345,3,40972.51,40972.51,14716.1,3,3367.53,Medium Value,Growth Opportunities
CUST00456,Potential Loyalists,434,2,81665.92,81665.92,17997.27,2,257103.86,High Value,Growth Opportunities
CUST00457,Potential Loyalists,210,2,39184.01,39184.01,14925.09,2,3948.44,High Value,Growth Opportunities
CUST00458,Loyal Customers,38,3,49928.47,49928.47,18561.36,3,1420.15,Medium Value,Medium-Value Customers
CUST00459,Champions,88,4,68425.41,68425.41,17843.07,4,1382.11,Medium Value,Medium-Value Customers
CUST00460,Potential Loyalists,13,2,22004.26,22004.26,6498.85,2,454.78,Low Value,Low-Value Customers
CUST00461,Loyal Customers,173,2,70575.15,70575.15,24180.1,2,8006.66,High Value,Loyal High-Value
CUST00462,Potential Loyalists,250,3,12781.0,12781.0,3525.98,3,534.24,Low Value,Low-Value Customers
CUST00463,Potential Loyalists,36,2,14422.44,14422.44,5653.95,2,356.27,Low Value,Low-Value Customers
CUST00464,Champions,27,6,56256.27,56256.27,18079.71,6,1234.11,Medium Value,Medium-Value Customers
CUST00465,Loyal Customers,65,2,52320.17,52320.17,20715.32,2,1646.69,Medium Value,Medium-Value Customers
CUST00466,Potential Loyalists,152,3,18594.35,18594.35,5820.34,3,756.87,Low Value,Low-Value Customers
CUST00467,Loyal Customers,82,2,46668.12,46668.12,9069.86,2,10190.85,High Value,Loyal High-Value
CUST00468,Potential Loyalists,116,4,13276.13,13276.13,4849.97,4,348.92,Low Value,Low-Value Customers
CUST00469,Champions,98,6,57897.62,57897.62,15350.72,6,1081.8,Medium Value,Medium-Value Customers
CUST00470,Potential Loyalists,275,4,28967.2,28967.2,10136.01,4,1291.21,Medium Value,Growth Opportunities
CUST00471,Loyal Customers,60,4,60723.74,60723.74,20146.58,4,1443.16,Medium Value,Medium-Value Customers
CUST00472,Loyal Customers,126,4,30231.28,30231.28,10673.18,4,855.22,Low Value,Low-Value Customers
CUST00473,Loyal Customers,253,3,92156.87,92156.87,27962.27,3,6118.66,High Value,Loyal High-Value
CUST00474,Champions,36,4,30363.84,30363.84,12026.4,4,813.69,Low Value,Low-Value Customers
CUST00475,At Risk,266,2,21974.24,21974.24,4095.6,2,626.24,Low Value,Low-Value Customers
CUST00476,At Risk,219,2,17180.13,17180.13,4003.08,2,470.4,Low Value,Low-Value Customers
CUST00477,Needs Attention,420,1,1406.88,1406.88,617.2,1,617.2,Low Value,Low-Value / Low-Engagement
CUST00478,Potential Loyalists,197,3,49632.43,49632.43,13140.11,3,1197.82,Medium Value,Growth Opportunities
CUST00479,Potential Loyalists,130,2,53024.42999999999,53024.43,14843.88,2,1898.19,Medium Value,Growth Opportunities
CUST00481,At Risk,214,2,14465.82,14465.82,2943.75,2,870.93,Low Value,Low-Value Customers
CUST00482,Potential Loyalists,387,2,93884.22,93884.22,34566.1,2,11960.59,High Value,Growth Opportunities
CUST00483,Potential Loyalists,62,2,19381.49,19381.49,5481.7,2,11187.14,High Value,Growth Opportunities
CUST00484,Potential Loyalists,250,2,80810.84999999999,80810.85,29852.53,2,9568.12,High Value,Growth Opportunities
CUST00485,Champions,26,5,76636.06,76636.06,28597.47,5,2159.93,Medium Value,Medium-Value Customers
CUST00486,Loyal Customers,43,2,28075.76,28075.76,11375.78,2,1018.42,Medium Value,Medium-Value Customers
CUST00487,Loyal Customers,241,5,78498.95999999999,78498.96,27829.37,5,3320.93,Medium Value,Medium-Value Customers
CUST00488,Loyal Customers,24,3,49341.53,49341.53,19333.92,3,2279.94,Medium Value,Medium-Value Customers
CUST00490,Champions,25,4,34771.880000000005,34771.88,11974.37,4,936.96,Low Value,Low-Value Customers
CUST00491,Needs Attention,320,1,17198.7,17198.7,7147.01,1,7147.01,High Value,High-Value Customers
CUST00492,Potential Loyalists,286,2,38370.9,38370.9,12025.42,2,2654.62,Medium Value,Growth Opportunities
CUST00493,At Risk,83,1,665.91,665.91,177.18,1,177.18,Low Value,Low-Value Customers
CUST00494,Loyal Customers,262,4,61018.84,61018.84,20585.32,4,2347.24,Medium Value,Medium-Value Customers
CUST00495,Champions,27,4,37120.06,37120.06,7674.75,4,490.71,Low Value,Low-Value Customers
CUST00496,Champions,98,5,126398.97,126398.97,47247.52,5,3299.41,Medium Value,Medium-Value Customers
CUST00497,Potential Loyalists,454,3,73313.67,73313.67,33326.14,3,14681.12,High Value,Growth Opportunities
CUST00498,Potential Loyalists,154,3,33516.19,33516.19,6799.9,3,799.05,Low Value,Low-Value Customers
CUST00499,Needs Attention,478,1,1888.98,1888.98,417.46,1,417.46,Low Value,Low-Value / Low-Engagement
CUST00502,Needs Attention,539,1,3075.36,3075.36,1151.46,1,1151.46,Medium Value,Medium-Value Customers
CUST00503,At Risk,131,2,5960.71,5960.71,1844.63,2,616.93,Low Value,Low-Value Customers
CUST00504,Champions,7,6,72100.43000000001,72100.43,32114.47,6,2420.08,Medium Value,Medium-Value Customers
CUST00505,At Risk,403,1,59338.96,59338.96,13403.32,1,13403.32,High Value,At-Risk High-Value
CUST00506,Champions,24,6,34082.6,34082.6,12987.77,6,890.18,Low Value,Low-Value Customers
CUST00507,Needs Attention,487,1,574.34,574.34,109.43,1,109.43,Low Value,Low-Value / Low-Engagement
CUST00508,Needs Attention,502,1,3389.01,3389.01,1398.15,1,1398.15,Medium Value,Medium-Value Customers
CUST00509,Potential Loyalists,17,1,15065.42,15065.42,3740.29,1,3740.29,High Value,Growth Opportunities
CUST00510,Potential Loyalists,66,3,8229.86,8229.86,2616.81,3,367.01,Low Value,Low-Value Customers
CUST00511,Loyal Customers,52,3,46043.55,46043.55,13140.81,3,2778.18,Medium Value,Medium-Value Customers
CUST00513,Champions,56,6,126503.24,126503.24,32995.19,6,3788.2,High Value,VIP Customers
CUST00514,Potential Loyalists,70,1,25026.61,25026.61,4588.12,1,4588.12,High Value,Growth Opportunities
CUST00515,Needs Attention,377,1,8659.52,8659.52,2399.04,1,2399.04,Medium Value,Medium-Value Customers
CUST00516,At Risk,158,1,15053.45,15053.45,4834.33,1,4834.33,High Value,At-Risk High-Value
CUST00517,Potential Loyalists,49,2,13891.61,13891.61,6039.0,2,1114.21,Medium Value,Growth Opportunities
CUST00518,Loyal Customers,60,2,63132.94,63132.94,29230.66,2,4428.89,High Value,Loyal High-Value
CUST00520,Champions,79,5,74508.04000000001,74508.04,27944.82,5,2417.37,Medium Value,Medium-Value Customers
CUST00521,Needs Attention,513,1,20279.1,20279.1,3591.42,1,3591.42,High Value,High-Value Customers
CUST00523,Potential Loyalists,46,1,3662.5,3662.5,1612.64,1,1612.64,Medium Value,Growth Opportunities
CUST00524,Loyal Customers,127,2,68699.31,68699.31,23678.37,2,2356.06,Medium Value,Medium-Value Customers
CUST00526,Loyal Customers,63,3,52283.76,52283.76,17673.98,3,1854.56,Medium Value,Medium-Value Customers
CUST00527,Loyal Customers,36,2,75580.45999999999,75580.46,29399.86,2,2405.88,Medium Value,Medium-Value Customers
CUST00529,Potential Loyalists,386,2,79932.1,79932.1,30730.95,2,22268.8,High Value,Growth Opportunities
CUST00530,Needs Attention,415,1,19616.62,19616.62,7533.36,1,7533.36,High Value,High-Value Customers
CUST00531,At Risk,316,1,24564.11,24564.11,7941.43,1,7941.43,High Value,At-Risk High-Value
CUST00533,At Risk,130,1,1101.44,1101.44,505.96,1,505.96,Low Value,Low-Value Customers
CUST00534,Needs Attention,479,1,2158.27,2158.27,527.52,1,527.52,Low Value,Low-Value / Low-Engagement
CUST00535,Potential Loyalists,436,2,42744.78,42744.78,17302.64,2,30897.57,High Value,Growth Opportunities
CUST00536,Loyal Customers,37,4,22440.94,22440.94,6376.39,4,528.72,Low Value,Low-Value Customers
CUST00537,Potential Loyalists,31,1,715.48,715.48,140.24,1,140.24,Low Value,Low-Value Customers
CUST00538,Champions,12,4,30834.27,30834.27,10261.31,4,685.0,Low Value,Low-Value Customers
CUST00539,Potential Loyalists,280,2,64203.91,64203.91,18630.77,2,3681.97,High Value,Growth Opportunities
CUST00540,Potential Loyalists,78,3,21624.24,21624.24,8131.28,3,822.17,Low Value,Low-Value Customers
CUST00541,Loyal Customers,167,2,87783.84,87783.84,22558.0,2,3120.06,Medium Value,Medium-Value Customers
CUST00542,Needs Attention,369,1,2633.38,2633.38,557.36,1,557.36,Low Value,Low-Value / Low-Engagement
CUST00543,Champions,1,5,113266.59,113266.59,25459.13,5,1470.78,Medium Value,Medium-Value Customers
CUST00544,Champions,25,4,124781.93,124781.93,47945.7,4,3073.44,Medium Value,Medium-Value Customers
CUST00545,Loyal Customers,70,3,39789.87,39789.87,11377.98,3,1680.65,Medium Value,Medium-Value Customers
CUST00546,Champions,75,4,55365.1,55365.1,13730.26,4,976.55,Medium Value,Medium-Value Customers
CUST00547,Loyal Customers,1,3,38670.29,38670.29,14948.93,3,1873.3,Medium Value,Medium-Value Customers
CUST00548,Loyal Customers,75,3,54922.22,54922.22,17930.13,3,2587.32,Medium Value,Medium-Value Customers
CUST00550,Potential Loyalists,64,2,27228.1,27228.1,9382.66,2,958.39,Medium Value,Growth Opportunities
CUST00551,Champions,85,4,86358.04000000001,86358.04,34925.58,4,4830.65,High Value,VIP Customers
CUST00552,Potential Loyalists,114,3,31745.97,31745.97,12497.27,3,1222.82,Medium Value,Growth Opportunities
CUST00553,Champions,71,4,133114.77,133114.77,40494.59,4,2775.5,Medium Value,Medium-Value Customers
CUST00554,Loyal Customers,31,4,23053.08,23053.08,7636.95,4,756.88,Low Value,Low-Value Customers
CUST00556,At Risk,116,1,3807.66,3807.66,1190.8,1,1190.8,Medium Value,Medium-Value Customers
CUST00557,Potential Loyalists,186,2,31612.57,31612.57,10600.46,2,5047.84,High Value,Growth Opportunities
CUST00558,Champions,45,4,54133.14,54133.14,14321.54,4,1050.74,Medium Value,Medium-Value Customers
CUST00559,Loyal Customers,104,5,20156.68,20156.68,7183.49,5,500.24,Low Value,Low-Value Customers
CUST00560,Potential Loyalists,162,3,27949.11,27949.11,8531.82,3,741.9,Low Value,Low-Value Customers
CUST00561,Champions,2,3,88295.51000000001,88295.51,36602.49,3,2331.37,Medium Value,Medium-Value Customers
CUST00562,At Risk,225,2,16714.52,16714.52,3162.3,2,2180.9,Medium Value,Medium-Value Customers
CUST00563,Potential Loyalists,61,2,17022.95,17022.95,2976.51,2,450.99,Low Value,Low-Value Customers
CUST00564,At Risk,118,1,1020.21,1020.21,343.0,1,343.0,Low Value,Low-Value Customers
CUST00565,Potential Loyalists,312,4,16175.47,16175.47,3677.89,4,478.27,Low Value,Low-Value Customers
CUST00566,Loyal Customers,42,2,34955.47,34955.47,8641.08,2,26185.09,High Value,Loyal High-Value
CUST00567,Potential Loyalists,51,3,11952.49,11952.49,4204.04,3,344.88,Low Value,Low-Value Customers
CUST00568,Needs Attention,201,1,3277.5,3277.5,1531.81,1,1531.81,Medium Value,Medium-Value Customers
CUST00569,Potential Loyalists,156,2,19850.82,19850.82,8564.36,2,1959.81,Medium Value,Growth Opportunities
CUST00570,Champions,19,5,49812.67,49812.67,17402.82,5,1072.26,Medium Value,Medium-Value Customers
CUST00571,Potential Loyalists,166,3,27967.9,27967.9,8785.15,3,870.68,Low Value,Low-Value Customers
CUST00572,Loyal Customers,172,3,62669.33,62669.33,24891.15,3,2346.01,Medium Value,Medium-Value Customers
